time[sec],experiment,y1-u1estimate,y1-u2estimate,y1-u3estimate,y1-u4estimate,y1-u5estimate,y1-u6estimate,y1-u7estimate,y1-u8estimate,y1-u9estimate,y1-u10estimate,y2-u1estimate,y2-u2estimate,y2-u3estimate,y2-u4estimate,y2-u5estimate,y2-u6estimate,y2-u7estimate,y2-u8estimate,y2-u9estimate,y2-u10estimate,y3-u1estimate,y3-u2estimate,y3-u3estimate,y3-u4estimate,y3-u5estimate,y3-u6estimate,y3-u7estimate,y3-u8estimate,y3-u9estimate,y3-u10estimate,y4-u1estimate,y4-u2estimate,y4-u3estimate,y4-u4estimate,y4-u5estimate,y4-u6estimate,y4-u7estimate,y4-u8estimate,y4-u9estimate,y4-u10estimate,y5-u1estimate,y5-u2estimate,y5-u3estimate,y5-u4estimate,y5-u5estimate,y5-u6estimate,y5-u7estimate,y5-u8estimate,y5-u9estimate,y5-u10estimate,y6-u1estimate,y6-u2estimate,y6-u3estimate,y6-u4estimate,y6-u5estimate,y6-u6estimate,y6-u7estimate,y6-u8estimate,y6-u9estimate,y6-u10estimate,y7-u1estimate,y7-u2estimate,y7-u3estimate,y7-u4estimate,y7-u5estimate,y7-u6estimate,y7-u7estimate,y7-u8estimate,y7-u9estimate,y7-u10estimate,y8-u1estimate,y8-u2estimate,y8-u3estimate,y8-u4estimate,y8-u5estimate,y8-u6estimate,y8-u7estimate,y8-u8estimate,y8-u9estimate,y8-u10estimate,y9-u1estimate,y9-u2estimate,y9-u3estimate,y9-u4estimate,y9-u5estimate,y9-u6estimate,y9-u7estimate,y9-u8estimate,y9-u9estimate,y9-u10estimate,y10-u1estimate,y10-u2estimate,y10-u3estimate,y10-u4estimate,y10-u5estimate,y10-u6estimate,y10-u7estimate,y10-u8estimate,y10-u9estimate,y10-u10estimate,
12.4539,-3.72581,-5.04922,-4.16716,-4.16876,-4.17192,-4.16707,-4.1558,-4.14421,-4.06958,-3.99891,-3.98548,-4.43476,-4.15889,-4.10406,-4.11044,-4.11467,-4.11129,-4.10881,-4.00148,-3.94491,-3.92734,-4.19396,-4.12487,-4.0902,-4.09429,-4.09459,-4.08213,-4.06446,-3.98456,-3.95014,-3.93395,-4.16228,-4.12975,-4.09379,-4.08037,-4.08485,-4.06947,-4.04425,-3.97941,-3.95017,-3.93136,-4.06962,-4.08351,-4.06738,-4.06786,-4.06279,-4.06742,-4.03808,-3.9864,-3.95997,-3.93751,-4.08835,-4.0799,-4.06506,-4.05412,-4.04834,-4.04365,-4.03888,-3.98632,-3.95859,-3.93726,-4.11215,-4.05558,-4.02364,-4.01424,-4.01372,-4.00147,-3.98045,-3.98401,-3.94914,-3.93316,-3.97691,-3.92568,-3.90714,-3.92686,-3.92693,-3.92925,-3.92145,-3.91873,-3.90796,-3.8986,-3.96816,-3.923,-3.89632,-3.91942,-3.91828,-3.92,-3.91584,-3.91117,-3.90527,-3.90064,-3.97873,-3.90842,-3.88286,-3.91274,-3.91223,-3.90967,-3.90584,-3.90606,-3.89799,-3.89516,
12.5039,-5.02411,-4.15725,-4.37025,-4.39282,-4.39088,-4.393,-4.37783,-4.35989,-4.39055,-4.32021,-4.34722,-3.45066,-4.33188,-4.25702,-4.26274,-4.28101,-4.28093,-4.28074,-4.28405,-4.23286,-4.26104,-3.70094,-4.33634,-4.27063,-4.26934,-4.28946,-4.29346,-4.29973,-4.29252,-4.22881,-4.25599,-3.82523,-4.3274,-4.25194,-4.25507,-4.26279,-4.26135,-4.25581,-4.27488,-4.22977,-4.24818,-3.87697,-4.32814,-4.2758,-4.27571,-4.25665,-4.23394,-4.2249,-4.24547,-4.21401,-4.23357,-3.92633,-4.32627,-4.27615,-4.27781,-4.25845,-4.23138,-4.22299,-4.24162,-4.20591,-4.22682,-3.91653,-4.33573,-4.27813,-4.2792,-4.27308,-4.25416,-4.24769,-4.24287,-4.20946,-4.22799,-3.79583,-4.21904,-4.18009,-4.17267,-4.17438,-4.17438,-4.1734,-4.17309,-4.15606,-4.17668,-3.89482,-4.24654,-4.20973,-4.20215,-4.18794,-4.18826,-4.18635,-4.18588,-4.17225,-4.17939,-3.89242,-4.24861,-4.21231,-4.2016,-4.19113,-4.19506,-4.1932,-4.19329,-4.17743,-4.18657,
12.5539,-6.1011,-5.3676,-5.60418,-5.60586,-5.66859,-5.67274,-5.67166,-5.66224,-5.68346,-5.70459,-5.73408,-5.70475,-5.61476,-5.73322,-5.77456,-5.76618,-5.75371,-5.73612,-5.79386,-5.79978,-5.84268,-6.37618,-5.75401,-5.80502,-5.80105,-5.79867,-5.79903,-5.80094,-5.82165,-5.78973,-5.83016,-6.35613,-5.74253,-5.79244,-5.80657,-5.80673,-5.80874,-5.81378,-5.82609,-5.78911,-5.83583,-6.27363,-5.72966,-5.76661,-5.76605,-5.77145,-5.69701,-5.69314,-5.72255,-5.71135,-5.76017,-6.27617,-5.71606,-5.75383,-5.76527,-5.76874,-5.67318,-5.69842,-5.73589,-5.73273,-5.77293,-6.26056,-5.72227,-5.77036,-5.77984,-5.78034,-5.6806,-5.72255,-5.73469,-5.72852,-5.76983,-6.30406,-5.76738,-5.80287,-5.77797,-5.77787,-5.71819,-5.73873,-5.73657,-5.74594,-5.7763,-6.41975,-5.81071,-5.88111,-5.85445,-5.86071,-5.80092,-5.80638,-5.80336,-5.79999,-5.79449,-6.40304,-5.83031,-5.89848,-5.86442,-5.86874,-5.79626,-5.80102,-5.80118,-5.79681,-5.80145,
12.6039,-7.28968,-6.36037,-6.53112,-6.5333,-6.54495,-6.62872,-6.63008,-6.63481,-6.64822,-6.66146,-6.65833,-6.55438,-6.53647,-6.61959,-6.62427,-6.67791,-6.67284,-6.67187,-6.70415,-6.70946,-6.70817,-6.53732,-6.53376,-6.60547,-6.60925,-6.66105,-6.64791,-6.63432,-6.68563,-6.71642,-6.71716,-6.23683,-6.60082,-6.70273,-6.69699,-6.70191,-6.69645,-6.69914,-6.71039,-6.71436,-6.73126,-6.277,-6.60292,-6.67296,-6.67315,-6.70328,-6.72597,-6.72998,-6.73418,-6.73324,-6.76041,-6.32282,-6.59549,-6.66569,-6.66068,-6.68199,-6.69495,-6.74063,-6.75935,-6.77488,-6.79062,-6.31896,-6.5988,-6.68605,-6.68135,-6.68713,-6.70318,-6.78077,-6.76254,-6.78694,-6.79554,-6.36878,-6.64913,-6.71484,-6.72712,-6.72549,-6.73101,-6.77782,-6.7791,-6.76175,-6.77088,-6.33349,-6.63393,-6.7111,-6.72573,-6.74161,-6.74678,-6.77474,-6.78077,-6.76889,-6.76864,-6.31538,-6.67237,-6.74608,-6.78277,-6.79316,-6.82521,-6.84879,-6.84871,-6.83818,-6.84145,
12.6539,-8.39966,-7.45415,-7.53821,-7.54388,-7.55976,-7.58547,-7.65695,-7.66241,-7.65471,-7.65442,-7.65622,-7.65197,-7.5458,-7.68723,-7.69218,-7.69733,-7.7334,-7.72771,-7.74585,-7.73452,-7.7413,-7.75866,-7.5725,-7.68352,-7.68557,-7.68899,-7.72628,-7.71595,-7.73958,-7.73666,-7.74414,-7.82641,-7.54835,-7.6652,-7.65783,-7.66307,-7.69751,-7.67403,-7.72167,-7.7378,-7.73454,-8.22948,-7.74513,-7.78863,-7.78901,-7.7779,-7.85425,-7.83613,-7.84913,-7.84039,-7.85488,-8.23312,-7.73224,-7.77634,-7.76694,-7.75922,-7.84171,-7.83577,-7.84845,-7.83924,-7.85305,-8.22079,-7.73853,-7.79549,-7.78695,-7.78387,-7.88523,-7.8908,-7.8549,-7.8622,-7.86297,-8.23645,-7.75627,-7.79988,-7.82184,-7.82274,-7.87972,-7.88335,-7.88897,-7.90826,-7.90495,-8.2144,-7.75345,-7.80793,-7.83444,-7.82712,-7.88553,-7.88721,-7.90151,-7.91202,-7.91192,-8.21296,-7.73633,-7.79104,-7.82503,-7.81991,-7.8954,-7.89683,-7.89629,-7.90988,-7.91712,
12.7039,-9.08504,-8.47541,-8.47714,-8.48636,-8.51213,-8.54425,-8.56572,-8.6432,-8.63134,-8.60297,-8.61105,-8.59375,-8.48291,-8.64927,-8.66078,-8.66895,-8.66924,-8.7138,-8.72955,-8.69199,-8.70708,-8.70127,-8.51002,-8.6422,-8.64626,-8.65085,-8.6432,-8.68403,-8.7152,-8.69657,-8.71319,-8.70619,-8.50005,-8.64473,-8.63173,-8.63838,-8.62764,-8.6688,-8.70778,-8.69681,-8.71052,-8.66743,-8.48649,-8.58908,-8.58951,-8.58156,-8.51817,-8.55996,-8.60931,-8.61906,-8.62333,-8.47979,-8.55156,-8.64756,-8.64243,-8.62729,-8.58159,-8.54945,-8.58573,-8.58191,-8.5931,-8.47659,-8.55271,-8.67055,-8.66568,-8.6603,-8.61968,-8.57946,-8.58571,-8.5817,-8.59227,-8.52105,-8.59635,-8.6857,-8.69836,-8.69993,-8.67086,-8.64039,-8.64021,-8.69193,-8.68897,-8.51247,-8.59217,-8.70676,-8.72262,-8.7094,-8.67963,-8.65958,-8.65961,-8.69127,-8.68316,-8.50831,-8.58497,-8.69828,-8.71929,-8.70963,-8.67419,-8.65634,-8.65641,-8.69547,-8.68119,
12.754,-7.69006,-7.82895,-7.86835,-7.87841,-7.90996,-7.95047,-7.97357,-8.00071,-7.88226,-7.8503,-7.85764,-7.82077,-7.8671,-8.00195,-8.01971,-8.03799,-8.04378,-8.05592,-7.93428,-7.89886,-7.91363,-7.93226,-7.88702,-7.99433,-7.99962,-8.01348,-8.00921,-8.00661,-7.91575,-7.90506,-7.92197,-7.92244,-7.88186,-8.0037,-7.9861,-7.99091,-7.98167,-7.96751,-7.90294,-7.90568,-7.91655,-7.94375,-7.89102,-7.9735,-7.97413,-7.95503,-7.92277,-7.90122,-7.85968,-7.87039,-7.88017,-7.98417,-7.87675,-7.95991,-7.9446,-7.9288,-7.86902,-7.91285,-7.88505,-7.91349,-7.91215,-8.03812,-7.82182,-7.89349,-7.88051,-7.87783,-7.79636,-7.84386,-7.87837,-7.8903,-7.90122,-8.05919,-7.84497,-7.89986,-7.9333,-7.93409,-7.87825,-7.90346,-7.89815,-7.89979,-7.90674,-8.0465,-7.84301,-7.9142,-7.95427,-7.94802,-7.89078,-7.90545,-7.89305,-7.8948,-7.8908,-8.04331,-7.83004,-7.90096,-7.95731,-7.95269,-7.88214,-7.89502,-7.8956,-7.89797,-7.87799,
12.804,-4.52544,-6.39394,-5.3886,-5.39804,-5.42806,-5.4622,-5.4846,-5.50188,-5.47783,-5.3471,-5.35177,-5.50683,-5.3702,-5.33694,-5.36344,-5.39648,-5.4179,-5.44045,-5.38409,-5.27602,-5.28055,-5.43889,-5.36383,-5.33712,-5.34281,-5.37203,-5.3857,-5.39688,-5.36572,-5.2808,-5.28683,-5.35333,-5.37866,-5.35687,-5.33844,-5.34147,-5.34966,-5.34848,-5.3472,-5.28158,-5.27877,-5.3402,-5.36875,-5.35551,-5.3562,-5.32669,-5.26272,-5.25584,-5.26979,-5.22912,-5.21611,-5.32043,-5.37815,-5.36462,-5.35002,-5.32583,-5.245,-5.25974,-5.27916,-5.2425,-5.22688,-5.3072,-5.3904,-5.38016,-5.367,-5.35896,-5.28387,-5.32171,-5.28573,-5.26491,-5.23708,-5.06314,-5.15738,-5.16076,-5.18517,-5.18738,-5.16166,-5.19218,-5.19595,-5.14589,-5.13502,-5.0421,-5.14889,-5.14761,-5.17629,-5.15468,-5.12727,-5.14947,-5.15811,-5.12998,-5.13008,-5.04239,-5.14689,-5.1457,-5.1889,-5.17278,-5.14608,-5.16523,-5.16496,-5.13073,-5.12919,
12.854,-1.75126,-3.46434,-2.55803,-2.58571,-2.60275,-2.62877,-2.64061,-2.64808,-2.64949,-2.6392,-2.674,-1.89948,-2.50512,-2.36612,-2.39077,-2.43526,-2.4631,-2.49262,-2.4271,-2.44481,-2.48009,-2.10329,-2.51493,-2.39233,-2.39267,-2.43918,-2.47277,-2.51356,-2.4388,-2.44096,-2.47547,-2.07861,-2.53451,-2.40508,-2.40426,-2.40814,-2.43741,-2.47067,-2.42411,-2.44169,-2.46881,-2.13987,-2.54332,-2.4521,-2.45218,-2.42144,-2.32782,-2.36003,-2.33998,-2.37062,-2.39284,-2.12897,-2.55996,-2.46918,-2.46871,-2.44181,-2.33943,-2.36378,-2.34806,-2.38662,-2.40397,-2.13158,-2.56027,-2.44871,-2.44807,-2.44045,-2.33157,-2.36874,-2.35051,-2.3971,-2.40817,-2.18332,-2.60976,-2.52156,-2.52583,-2.52805,-2.45211,-2.46778,-2.47137,-2.51514,-2.51353,-2.3713,-2.66599,-2.57941,-2.58675,-2.57002,-2.49225,-2.49838,-2.50966,-2.53343,-2.53253,-2.36712,-2.6588,-2.57419,-2.58332,-2.57103,-2.47266,-2.47816,-2.47776,-2.50506,-2.51989,
12.904,0.101062,-0.909818,-0.19362,-0.215701,-0.275659,-0.283136,-0.288007,-0.28477,-0.297158,-0.314916,-0.301558,0.368137,-0.149802,-0.0206648,-0.0765483,-0.10509,-0.126111,-0.145111,-0.100061,-0.14024,-0.117475,-0.291522,-0.255672,-0.107134,-0.103123,-0.139294,-0.178574,-0.228292,-0.139822,-0.126507,-0.0993739,-0.173609,-0.288085,-0.129775,-0.144829,-0.143718,-0.186423,-0.246588,-0.150624,-0.125315,-0.104616,-0.181114,-0.289874,-0.180027,-0.17952,-0.176977,-0.0724636,-0.135518,-0.0752125,-0.0685786,-0.0309637,-0.14142,-0.307371,-0.197419,-0.210413,-0.207313,-0.0985479,-0.14175,-0.0880494,-0.0894247,-0.0494062,-0.14248,-0.30678,-0.170981,-0.182113,-0.182018,-0.0575676,-0.113572,-0.0902216,-0.0978163,-0.0539963,-0.130995,-0.295793,-0.19156,-0.162459,-0.162503,-0.0895993,-0.121474,-0.124541,-0.144063,-0.105322,-0.0851687,-0.278957,-0.132071,-0.095993,-0.0913172,-0.0142824,-0.040985,-0.048126,-0.0722974,-0.0734729,-0.0485035,-0.332171,-0.184822,-0.150698,-0.14574,-0.0756288,-0.0984173,-0.0983324,-0.131328,-0.116992,
12.9541,1.151,0.794669,1.37505,1.35856,1.30828,1.24183,1.24331,1.24479,1.22894,1.21168,1.22758,1.5808,1.39876,1.42376,1.38214,1.32517,1.31714,1.30817,1.31585,1.28951,1.31149,0.995557,1.29046,1.35062,1.35516,1.28922,1.26427,1.22646,1.27792,1.30288,1.3291,1.33169,1.21501,1.26338,1.24162,1.24578,1.21012,1.14601,1.24312,1.30583,1.30969,1.21664,1.16074,1.2045,1.20525,1.18152,1.19253,1.11701,1.20074,1.25989,1.25526,1.22963,1.15716,1.20143,1.18401,1.16384,1.16435,1.10848,1.18316,1.23517,1.23685,1.21864,1.16674,1.22613,1.21094,1.20385,1.21857,1.14659,1.17988,1.22465,1.23215,1.22191,1.16908,1.21467,1.2551,1.25711,1.25954,1.21343,1.20973,1.17823,1.18871,1.214,1.16712,1.22617,1.27408,1.2558,1.25873,1.22987,1.21971,1.19723,1.19946,1.20791,1.18145,1.23874,1.3178,1.30337,1.32907,1.30243,1.3029,1.27979,1.29764,
13.0041,2.19853,1.7607,2.26324,2.2501,2.20901,2.14696,2.08922,2.09292,2.08776,2.07781,2.08592,2.14094,2.26955,2.18732,2.15947,2.12016,2.08234,2.08619,2.07694,2.06921,2.07784,1.76845,2.18789,2.1466,2.14814,2.10433,2.05467,2.04526,2.05839,2.07585,2.08653,2.06601,2.1268,2.06702,2.05626,2.06043,1.9982,1.96558,2.02524,2.07853,2.06736,1.68824,1.94241,1.93603,1.9363,1.90276,1.83307,1.78393,1.86167,1.93522,1.89226,1.75083,1.93106,1.92723,1.91974,1.88994,1.79255,1.78499,1.86647,1.94829,1.90621,1.74417,1.93619,1.9332,1.92655,1.91711,1.82294,1.8209,1.86197,1.93453,1.90114,1.78488,1.97479,1.97067,1.99013,1.99284,1.927,1.91964,1.91493,1.86766,1.84854,1.7787,1.97087,1.96346,1.98603,1.95941,1.89136,1.89,1.8765,1.8506,1.85618,1.78023,1.97195,1.9646,1.99984,1.97998,1.90015,1.89864,1.89917,1.86811,1.88654,
13.0541,2.73803,2.72449,3.14916,3.1394,3.10835,3.05949,3.00563,2.95311,2.94195,2.94023,2.94473,3.06233,3.15531,3.10987,3.08796,3.05515,3.01758,2.97732,2.97387,2.96833,2.9752,2.96384,3.13051,3.10024,3.09751,3.06553,3.02767,2.98424,2.9771,2.96704,2.9736,3.17957,3.0827,3.03734,3.04325,3.04607,3.00154,2.94052,2.95947,2.96836,2.96394,2.858,2.93251,2.92961,2.92929,2.91435,2.83124,2.74577,2.79244,2.82971,2.7975,3.05986,2.86623,2.87062,2.87263,2.86155,2.71765,2.76051,2.82854,2.89152,2.84865,3.03882,2.88065,2.89213,2.89348,2.88925,2.74386,2.82197,2.82923,2.89597,2.85189,3.06197,2.9049,2.91293,2.90965,2.91086,2.82055,2.86368,2.86315,2.80691,2.78182,3.03521,2.89783,2.90454,2.9003,2.88772,2.79429,2.82385,2.82144,2.79007,2.79665,3.03788,2.89601,2.90265,2.89522,2.88616,2.76215,2.78858,2.78857,2.74746,2.76934,
13.1041,2.34059,1.9438,2.41697,2.40758,2.381,2.33942,2.29195,2.23997,2.32292,2.31856,2.31697,2.12297,2.41432,2.31726,2.3017,2.28048,2.25345,2.22077,2.3142,2.31141,2.30886,1.9906,2.3726,2.30373,2.30283,2.28097,2.25069,2.20995,2.30586,2.31441,2.31271,2.04612,2.36552,2.29339,2.29569,2.29749,2.26859,2.22779,2.30975,2.31406,2.31471,1.79634,2.2339,2.20895,2.20879,2.22486,2.19329,2.13808,2.21906,2.23923,2.22623,1.9672,2.18597,2.1665,2.16639,2.1797,2.10644,2.15178,2.25413,2.29823,2.27354,1.90853,2.24133,2.24638,2.24539,2.24665,2.19089,2.29297,2.26203,2.32821,2.28785,1.99516,2.32743,2.328,2.33284,2.33251,2.28922,2.34614,2.35126,2.34279,2.31086,1.98468,2.32013,2.31627,2.32163,2.32399,2.27872,2.31548,2.32886,2.32647,2.32988,1.98931,2.31282,2.30947,2.31492,2.31688,2.25414,2.287,2.28636,2.28085,2.30366,
13.1541,2.15488,2.70364,1.96928,1.96387,1.94619,1.91202,1.87537,1.82987,1.90929,2.00483,2.00341,2.39057,1.97178,1.92704,1.91597,1.89462,1.87073,1.83756,1.93785,2.02158,2.02135,2.27332,1.96997,1.93246,1.92944,1.9105,1.89046,1.8605,1.94471,2.02071,2.02023,2.32791,1.94934,1.90082,1.91044,1.91098,1.88967,1.8542,1.93926,2.02122,2.01561,2.25783,1.92941,1.89963,1.89927,1.90336,1.95822,1.91939,1.97809,2.03976,2.03577,2.37638,1.88039,1.85579,1.86048,1.86623,1.90786,1.92577,1.99523,2.07234,2.06165,2.32505,1.92384,1.91629,1.91963,1.91928,1.98599,2.0416,2.00345,2.10458,2.07657,2.57746,2.1692,2.15234,2.15295,2.15314,2.16691,2.19061,2.19799,2.23468,2.20138,2.51115,2.15106,2.1172,2.117,2.11308,2.12563,2.1442,2.16343,2.19285,2.19562,2.50721,2.14651,2.11356,2.1117,2.10898,2.12473,2.14128,2.14047,2.17573,2.17812,
13.2041,1.85646,1.38928,1.76952,1.78673,1.7722,1.75792,1.73035,1.69997,1.76273,1.84244,1.80742,1.26333,1.75458,1.8312,1.81756,1.8028,1.77957,1.75098,1.85008,1.91272,1.873,1.4426,1.76511,1.82657,1.82445,1.81059,1.78747,1.75707,1.84948,1.91411,1.8744,1.5148,1.75566,1.8223,1.82928,1.83283,1.8128,1.78688,1.85824,1.91351,1.87615,1.46028,1.72025,1.77303,1.77273,1.7959,1.80703,1.77422,1.83432,1.88615,1.83196,1.50672,1.71152,1.76493,1.77075,1.78601,1.79272,1.76985,1.82608,1.87645,1.82746,1.47287,1.7441,1.82695,1.8314,1.83404,1.85519,1.83751,1.82903,1.88907,1.83415,1.6995,1.96353,2.01775,2.01316,2.01249,2.0051,1.98229,1.98559,2.04226,1.98436,1.50748,1.89776,1.93282,1.92459,1.92486,1.91516,1.90884,1.91561,1.96332,1.95961,1.50823,1.87652,1.91255,1.89178,1.89266,1.86899,1.86421,1.86389,1.92046,1.89894,
13.2541,1.54378,2.25608,1.54154,1.53795,1.58538,1.5641,1.54752,1.51936,1.56697,1.63692,1.60059,2.00724,1.54662,1.54095,1.5773,1.56239,1.54989,1.52835,1.59032,1.65123,1.60891,2.09464,1.58807,1.56852,1.5714,1.55453,1.53709,1.50459,1.57706,1.65733,1.61642,2.01017,1.59565,1.57362,1.56434,1.56443,1.54782,1.51454,1.57868,1.6573,1.61413,1.92342,1.57144,1.56078,1.56111,1.57328,1.63824,1.60541,1.64294,1.69649,1.64779,1.94386,1.5557,1.54658,1.53812,1.5494,1.61365,1.60575,1.64521,1.70415,1.65619,1.92825,1.56621,1.56009,1.55248,1.55534,1.63207,1.62653,1.64311,1.69857,1.65455,2.07294,1.70701,1.69595,1.72168,1.72092,1.74823,1.73948,1.73677,1.74587,1.70604,1.89059,1.65093,1.60469,1.63219,1.6337,1.6593,1.6617,1.65593,1.67388,1.67079,1.91574,1.59637,1.55399,1.57568,1.57822,1.58387,1.58701,1.58715,1.60514,1.56935,
13.3041,1.27647,0.826789,1.25055,1.26618,1.25401,1.31573,1.29647,1.28306,1.32593,1.3747,1.34886,0.667278,1.23299,1.26963,1.25991,1.30532,1.29397,1.28534,1.33921,1.38245,1.35044,0.778851,1.22607,1.2596,1.25921,1.30606,1.29335,1.28277,1.33622,1.38436,1.35254,0.735691,1.24712,1.29268,1.29585,1.29783,1.28254,1.26546,1.32704,1.38513,1.34449,0.834859,1.27319,1.29973,1.29962,1.28499,1.31828,1.29862,1.34354,1.39005,1.33623,0.884888,1.26656,1.29362,1.29534,1.28305,1.32361,1.29113,1.3273,1.36685,1.32181,0.879494,1.27438,1.31187,1.31317,1.30886,1.36121,1.31923,1.32711,1.36772,1.32323,0.946845,1.3398,1.36602,1.3642,1.36549,1.39099,1.35969,1.35976,1.33513,1.30318,0.83573,1.29921,1.3114,1.30747,1.29133,1.31634,1.30334,1.30062,1.29218,1.29279,0.859498,1.24704,1.26215,1.23608,1.22586,1.22937,1.2192,1.21921,1.20491,1.19361,
13.3541,1.15203,1.72243,1.05079,1.04538,1.08816,1.06894,1.11712,1.0925,1.12058,1.17158,1.14783,1.51059,1.05661,1.03641,1.06984,1.05752,1.09054,1.07508,1.10146,1.15006,1.12102,1.61639,1.10141,1.06825,1.06972,1.05698,1.09446,1.07774,1.10153,1.15104,1.12199,1.5677,1.10071,1.06092,1.05571,1.05473,1.09424,1.07505,1.09984,1.15121,1.11882,1.62087,1.14443,1.10862,1.10886,1.11146,1.06604,1.04229,1.06754,1.11539,1.06639,1.56619,1.15164,1.11531,1.11089,1.11433,1.0594,1.03885,1.06047,1.10732,1.06278,1.55092,1.16278,1.12396,1.11993,1.1206,1.06436,1.03294,1.05662,1.09498,1.05802,1.57254,1.18427,1.15331,1.16532,1.16514,1.12579,1.10301,1.0984,1.08525,1.05631,1.51659,1.16976,1.12016,1.13343,1.13335,1.09152,1.08017,1.07125,1.06679,1.06055,1.53115,1.13757,1.09056,1.09889,1.09972,1.02737,1.018,1.01829,1.00897,1.00457,
13.4042,1.04499,0.466355,0.919221,0.933591,0.917737,0.975269,0.959879,1.01073,1.04724,1.07148,1.05611,0.407801,0.905757,0.962309,0.948443,0.987844,0.976913,1.01332,1.05971,1.08081,1.06115,0.517831,0.902036,0.951477,0.950381,0.991653,0.98071,1.02673,1.06443,1.07944,1.05908,0.469436,0.922475,0.985192,0.991021,0.992524,0.981042,1.03407,1.06583,1.07932,1.05824,0.527911,0.932139,0.973666,0.973441,0.966415,0.966886,1.02786,1.05483,1.06962,1.03897,0.507475,0.949594,0.989161,0.995242,0.986784,1.00252,1.03084,1.06262,1.08347,1.05237,0.523881,0.937491,0.979786,0.985165,0.983013,0.996249,1.03962,1.0601,1.07531,1.0495,0.592194,1.00296,1.03274,1.02031,1.02096,1.02488,1.04915,1.0465,1.01479,1.00075,0.579235,0.994426,1.02928,1.01447,1.00768,1.0118,1.02827,1.02002,1.00197,1.00551,0.584704,0.977233,1.01265,0.983136,0.9788,0.973082,0.988398,0.988724,0.965704,0.973835,
13.4542,-0.166759,0.232398,-0.333415,-0.340954,-0.301154,-0.323387,-0.275901,-0.293038,-0.368027,-0.33213,-0.35151,0.195875,-0.321916,-0.30119,-0.272851,-0.293465,-0.264258,-0.278862,-0.365052,-0.332906,-0.353717,0.262824,-0.281475,-0.278468,-0.27654,-0.298588,-0.267708,-0.287097,-0.365924,-0.331906,-0.352516,0.210758,-0.285526,-0.28364,-0.290736,-0.294486,-0.260626,-0.280207,-0.360128,-0.332337,-0.350218,0.261504,-0.239962,-0.247301,-0.247003,-0.240216,-0.261714,-0.284569,-0.348898,-0.328502,-0.349229,0.233894,-0.244917,-0.252549,-0.259172,-0.249834,-0.283962,-0.282811,-0.346967,-0.323789,-0.345514,0.242396,-0.255674,-0.270515,-0.276121,-0.272696,-0.318272,-0.327406,-0.345698,-0.318514,-0.34294,0.183276,-0.311141,-0.319961,-0.307317,-0.308324,-0.331992,-0.335973,-0.333581,-0.357959,-0.374909,0.139054,-0.320249,-0.336815,-0.322413,-0.313776,-0.338584,-0.340548,-0.333831,-0.349898,-0.360558,0.141549,-0.330653,-0.346385,-0.328118,-0.321579,-0.358892,-0.360488,-0.360806,-0.382611,-0.383174,
13.5042,-0.265083,0.378505,-0.30765,-0.292278,-0.308165,-0.255836,-0.271045,-0.223062,-0.197851,-0.285041,-0.290542,-0.204258,-0.319104,-0.270024,-0.283098,-0.24691,-0.257351,-0.223511,-0.192676,-0.272793,-0.280711,-0.327531,-0.337822,-0.288451,-0.287757,-0.251401,-0.265458,-0.228674,-0.196103,-0.273075,-0.281266,-0.402727,-0.317663,-0.260228,-0.260236,-0.25822,-0.274621,-0.235365,-0.200063,-0.273041,-0.282705,-0.36828,-0.306186,-0.268649,-0.268654,-0.280548,-0.257643,-0.209104,-0.184564,-0.247699,-0.257121,-0.414604,-0.287402,-0.251839,-0.250435,-0.262573,-0.220338,-0.208813,-0.183046,-0.249514,-0.25723,-0.409304,-0.290873,-0.248712,-0.24747,-0.251196,-0.203143,-0.17788,-0.181653,-0.246706,-0.255637,-0.456863,-0.338037,-0.303488,-0.308864,-0.307829,-0.272228,-0.251462,-0.251541,-0.227966,-0.235902,-0.426813,-0.329781,-0.280142,-0.285642,-0.293954,-0.256794,-0.245101,-0.245843,-0.231054,-0.227595,-0.420106,-0.336103,-0.286977,-0.298319,-0.304119,-0.260503,-0.250014,-0.249957,-0.231692,-0.218076,
13.5542,1.06181,0.437681,0.892852,0.907032,0.940596,0.922772,0.964033,0.944216,0.873933,0.904236,0.93502,0.353633,0.878242,0.903096,0.928725,0.917831,0.945528,0.932558,0.841149,0.872693,0.910007,0.681793,0.916799,0.924435,0.925876,0.913644,0.943473,0.926658,0.841599,0.873157,0.911086,0.772099,0.905521,0.907829,0.901076,0.905127,0.935116,0.912791,0.839055,0.873432,0.911021,0.886941,0.953912,0.946346,0.946621,0.948233,0.912323,0.885469,0.829877,0.859745,0.907537,0.879018,0.959743,0.952131,0.945945,0.945686,0.898618,0.883668,0.823787,0.851826,0.897916,0.891024,0.947619,0.93122,0.925969,0.926501,0.870773,0.837691,0.824439,0.855241,0.898314,0.864641,0.921211,0.909603,0.922974,0.922819,0.889222,0.868715,0.871498,0.872371,0.904311,0.901817,0.932899,0.924311,0.940572,0.943304,0.909106,0.894385,0.901718,0.898129,0.897671,0.894573,0.94162,0.93274,0.96134,0.962794,0.927782,0.914363,0.914099,0.910027,0.89913,
